0.0,0.0
0.0,0.0
0.0,0.0
85.92978287,169.0
86.19390675,181.0
35.52659288,82.0
0.0,5.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
82.91737932,170.0
0.0,0.0
0.0,0.0
0.0,0.0
30.57608579,6.0
58.00061306,53.0
73.20162065,72.0
82.01841447,98.0
86.28051866,128.0
86.6260255,136.0
83.10115594,131.0
75.19606494,127.0
61.39359625,100.0
37.05112344,78.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
30.79535621,3.0
58.25334259,36.0
73.49628653,33.0
82.36416069,62.0
86.68728671,90.0
87.10809734,91.0
83.68231759,90.0
75.92173927,93.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
30.90933347,9.0
58.36168147,28.0
73.61199944,42.0
82.49339465,54.0
86.83466224,61.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
31.04369031,11.0
58.48192696,35.0
73.73627986,53.0
82.62940551,68.0
86.98767481,77.0
87.45489515,80.0
84.09247223,78.0
76.42622844,70.0
63.03852507,57.0
39.66818879,40.0
0.0,17.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
32.01630137,7.0
59.25715456,31.0
74.48148313,30.0
83.4059358,64.0
87.83149046,91.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
32.26945229,4.0
59.4458295,23.0
74.65419416,34.0
83.57940596,56.0
