1,8,17,6.014979928,384.0825889,36.53789601,188,82,2,0
1,8,18,-5.204844382,0,0,9,6,3,2
1,8,19,-16.99288677,0,0,0,0,8,2
1,8,20,-29.2145928,0,0,0,0,7,1
1,8,21,-41.6717601,0,0,0,0,4,0
1,8,22,-54.14962774,0,0,0,0,2,0
1,8,23,-66.23631051,0,0,0,0,2,0
1,8,24,-76.34277026,0,0,0,0,2,0
1,9,1,-77.48115083,0,0,0,0,4,1
1,9,2,-68.18650976,0,0,0,0,3,1
1,9,3,-56.25267433,0,0,0,0,0,0
1,9,4,-43.79718885,0,0,0,0,0,0
1,9,5,-31.31350804,0,0,0,0,0,0
1,9,6,-19.0302925,0,0,0,0,2,0
1,9,7,-7.142304505,0,0,0,0,2,0
1,9,8,4.264442813,293.3199442,30.57608579,33,6,0,0
1,9,9,14.45903735,658.5246121,58.00061306,373,53,0,0
1,9,10,23.28621306,802.1914299,73.20162065,576,72,0,0
1,9,11,30.01109736,870.0117312,82.01841447,745,98,0,0
1,9,12,33.84397821,899.3820557,86.28051866,772,128,0,0
1,9,13,34.17477154,901.6736244,86.6260255,775,136,0,0
1,9,14,30.94374497,877.6705608,83.10115594,782,131,0,0
1,9,15,24.68490353,818.4270628,75.19606494,735,127,0,0
1,9,16,16.18257608,693.896342,61.39359625,634,100,0,0
1,9,17,6.176365882,391.6701054,37.05112344,284,78,0,0
1,9,18,-5.046210656,0,0,60,3,1,0
1,9,19,-16.83916454,0,0,0,0,0,0
1,9,20,-29.06465348,0,0,0,0,0,0
1,9,21,-41.52360638,0,0,0,0,0,0
1,9,22,-53.99971044,0,0,0,0,0,0
1,9,23,-66.07786998,0,0,0,0,0,0
1,9,24,-76.17143599,0,0,0,0,0,0
1,10,1,-77.39130111,0,0,0,0,0,0
1,10,2,-68.18103607,0,0,0,0,0,0
1,10,3,-56.27178948,0,0,0,0,0,0
1,10,4,-43.82147975,0,0,0,0,0,0
1,10,5,-31.33483882,0,0,0,0,0,0
1,10,6,-19.0436605,0,0,0,0,0,0
1,10,7,-7.143464057,0,0,0,0,0,0
1,10,8,4.279547314,294.1500218,30.62873356,44,5,2,0
1,10,9,14.49613376,659.2956571,58.07274261,434,55,2,0
1,10,10,23.35060408,802.9187407,73.29100185,656,65,1,0
1,10,11,30.10735845,870.7652948,82.12654895,708,114,1,0
1,10,12,33.97270574,900.2227391,86.41006658,683,165,1,0
1,10,13,34.32973516,902.6795901,86.78139421,801,144,2,0
1,10,14,31.11367715,878.9743948,83.2900466,824,126,1,0
1,10,15,24.85913414,820.3098287,75.43345887,805,124,2,0
1,10,16,16.35429569,697.1340736,61.71464213,487,128,7,2
1,10,17,6.34092951,399.276328,37.56854789,124,101,10,5
1,10,18,-4.885131251,0,0,43,10,8,4
1,10,19,-16.68349761,0,0,0,0,7,2
1,10,20,-28.91309153,0,0,0,0,3,1
1,10,21,-41.37394267,0,0,0,0,2,0
1,10,22,-53.84808336,0,0,0,0,2,0
1,10,23,-65.91690163,0,0,0,0,2,0
1,10,24,-75.99514154,0,0,0,0,0,0
1,11,1,-77.29250502,0,0,0,0,0,0
1,11,2,-68.16850339,0,0,0,0,2,0
1,11,3,-56.28510746,0,0,0,0,5,2
1,11,4,-43.84043348,0,0,0,0,7,2
1,11,5,-31.35092564,0,0,0,0,9,4
1,11,6,-19.05167944,0,0,0,0,10,4
1,11,7,-7.139039551,0,0,0,0,10,7
1,11,8,4.300420832,295.2992887,30.70181682,0,4,10,9
1,11,9,14.53952539,660.1951146,58.15700457,0,53,10,9
1,11,10,23.42172351,803.7161513,73.38925366,0,97,10,10
1,11,11,30.21068767,871.5655056,82.24183693,2,195,10,9
1,11,12,34.10857012,901.0986795,86.54570447,47,308,10,8
1,11,13,34.49144923,903.7150367,86.94214364,99,326,10,6
1,11,14,31.28952643,880.3051932,83.48383866,108,287,10,7
1,11,15,25.03823536,822.2190282,75.67543981,2,216,10,8
1,11,16,16.529873,700.3962843,62.04001596,22,179,9,5
1,11,17,6.508547271,406.889967,38.08955138,22,94,9,5
1,11,18,-4.721727685,0,0,20,12,6,3
1,11,19,-16.5260003,0,0,0,0,2,1
1,11,20,-28.76001144,0,0,0,0,0,0
1,11,21,-41.22286136,0,0,0,0,0,0
1,11,22,-53.69482499,0,0,0,0,0,0
1,11,23,-65.75347412,0,0,0,0,0,0
1,11,24,-75.81399988,0,0,0,0,0,0
1,12,1,-77.18479038,0,0,0,0,0,0
1,12,2,-68.14877042,0,0,0,0,0,0
1,12,3,-56.29249778,0,0,0,0,0,0
1,12,4,-43.85394158,0,0,0,0,0,0
1,12,5,-31.36168031,0,0,0,0,0,0
1,12,6,-19.05428024,0,0,0,0,0,0
1,12,7,-7.128981009,0,0,0,0,0,0
1,12,8,4.327095677,296.7676871,30.79535621,63,3,0,0
1,12,9,14.58922206,661.2217763,58.25334259,523,36,0,0
1,12,10,23.49955986,804.582515,73.49628653,758,33,0,0
1,12,11,30.32105264,872.4111972,82.36416069,861,62,0,0
1,12,12,34.25151832,902.0086075,86.68728671,867,90,0,0
1,12,13,34.65983862,904.7784872,87.10809734,906,91,0,0
1,12,14,31.47119528,881.6610961,83.68231759,927,90,0,0
1,12,15,25.22209262,824.1520518,75.92173927,887,93,0,0
1,12,16,16.70918515,703.6786362,62.36935622,811,73,1,0
1,12,17,6.679095748,414.5003015,38.6135375,445,69,3,0
1,12,18,-4.556120106,0,0,110,2,6,0
1,12,19,-16.36678479,0,0,0,0,7,0
1,12,20,-28.60551477,0,0,0,0,4,0
1,12,21,-41.07045107,0,0,0,0,0,0
1,12,22,-53.54000924,0,0,0,0,0,0
1,12,23,-65.58765067,0,0,0,0,0,0
1,12,24,-75.62811802,0,0,0,0,0,0
1,13,1,-77.06819976,0,0,0,0,0,0
1,13,2,-68.12170378,0,0,0,0,0,0
1,13,3,-56.2938347,0,0,0,0,0,0
1,13,4,-43.86189981,0,0,0,0,0,0
1,13,5,-31.36701887,0,0,0,0,0,0
1,13,6,-19.05139816,0,0,0,0,0,0
1,13,7,-7.113242831,0,0,0,0,0,0
1,13,8,4.35960071,298.5544327,30.90933347,113,9,0,0
1,13,9,14.6452295,662.3741517,58.36168147,618,28,0,0
1,13,10,23.58409791,805.5165608,73.61199944,821,42,0,0
1,13,11,30.4384179,873.3011352,82.49339465,910,54,0,0
1,13,12,34.40149491,902.951215,86.83466224,954,61,0,0
1,13,13,34.8348263,905.8684468,87.27907547,941,80,2,0
1,13,14,31.65858485,883.0402485,83.88526764,888,115,6,0
1,13,15,25.4105906,826.106334,76.1720904,790,134,10,0
1,13,16,16.89210931,706.9769397,62.70230829,429,139,10,3
1,13,17,6.852452177,422.0972097,39.13993307,263,84,9,3
1,13,18,-4.388426775,0,0,109,22,7,1
1,13,19,-16.20596054,0,0,0,0,8,1
1,13,20,-28.4496996,0,0,0,0,5,1
1,13,21,-40.91679625,0,0,0,0,0,0
1,13,22,-53.38370513,0,0,0,0,0,0
1,13,23,-65.41948888,0,0,0,0,0,0
1,13,24,-75.43759694,0,0,0,0,0,0
1,14,1,-76.94278991,0,0,0,0,0,0
1,14,2,-68.08717893,0,0,0,0,0,0
1,14,3,-56.2889979,0,0,0,0,0,0
1,14,4,-43.86420874,0,0,0,0,0,0
1,14,5,-31.36686207,0,0,0,0,0,0
1,14,6,-19.04297318,0,0,0,0,0,0
1,14,7,-7.091784117,0,0,0,0,0,0
1,14,8,4.39796104,300.6579866,31.04369031,76,11,0,0
1,14,9,14.7075492,663.6504705,58.48192696,532,35,0,0
1,14,10,23.67531861,806.5168955,73.73627986,767,53,0,0
1,14,11,30.56274479,874.2340201,82.62940551,863,68,0,0
1,14,12,34.558442,903.9251583,86.98767481,914,77,0,0
1,14,13,35.01633349,906.9834064,87.45489515,933,80,0,0
1,14,14,31.85159499,884.4408041,84.09247223,927,78,0,0
1,14,15,25.60361341,828.0793574,76.42622844,888,70,0,0
1,14,16,17.07852293,710.2871579,63.03852507,805,57,0,0
1,14,17,7.028494695,429.67118,39.66818879,620,40,0,0
1,14,18,-4.218763859,0,0,153,17,0,0
1,14,19,-16.04363412,0,0,0,0,0,0
1,14,20,-28.29266044,0,0,0,0,0,0
1,14,21,-40.76197712,0,0,0,0,0,0
1,14,22,-53.22597676,0,0,0,0,0,0
1,14,23,-65.24904082,0,0,0,0,0,0
1,14,24,-75.24253173,0,0,0,0,0,0
1,15,1,-76.80863113,0,0,0,0,0,0
1,15,2,-68.04508078,0,0,0,0,0,0
1,15,3,-56.2778729,0,0,0,0,3,0
1,15,4,-43.86077401,0,0,0,0,3,1
1,15,5,-31.36113558,0,0,0,0,5,2
1,15,6,-19.02895016,0,0,0,0,8,2
1,15,7,-7.064568811,0,0,0,0,8,5
1,15,8,4.442197859,303.0760376,31.19832798,1,7,10,7
1,15,9,14.77617827,665.0486884,58.61396593,2,70,10,7
1,15,10,23.77319898,807.5820088,73.86900399,13,171,10,7
1,15,11,30.69399138,875.2084911,82.77205244,35,255,10,8
1,15,12,34.72229922,904.9290609,87.14616321,22,295,10,9
1,15,13,35.20427953,908.1218455,87.63537067,2,281,10,9
1,15,14,32.05012428,885.8609291,84.3037142,0,228,10,9
1,15,15,25.80104458,830.0686566,76.68389101,0,203,10,9
1,15,16,17.26830373,713.6054088,63.37766711,0,152,10,9
1,15,17,7.20710239,437.2133072,40.19777908,13,73,10,9
1,15,18,-4.047245434,0,0,0,5,10,10
1,15,19,-15.87990927,0,0,0,0,10,10
1,15,20,-28.13448824,0,0,0,0,10,10
1,15,21,-40.60606966,0,0,0,0,9,8
1,15,22,-53.06688342,0,0,0,0,10,10
1,15,23,-65.07635326,0,0,0,0,10,10
1,15,24,-75.04301197,0,0,0,0,10,10
1,16,1,-76.66580639,0,0,0,0,10,10
1,16,2,-67.9953042,0,0,0,0,10,10
1,16,3,-56.26035142,0,0,0,0,10,10
1,16,4,-43.85150653,0,0,0,0,10,10
1,16,5,-31.34977014,0,0,0,0,10,10
1,16,6,-19.00927895,0,0,0,0,10,10
1,16,7,-7.031565742,0,0,0,0,10,8
1,16,8,4.492328362,305.8054911,31.37310735,0,4,10,7
1,16,9,14.85110943,666.5664971,58.75766672,3,65,9,7
1,16,10,23.87771205,808.710278,74.01003703,162,127,8,4
1,16,11,30.83211246,876.2231292,82.92118734,156,206,8,2
1,16,12,34.89300363,905.9615173,87.30996145,404,262,7,5
1,16,13,35.39858183,909.2822353,87.82031374,708,203,5,2
1,16,14,32.25406992,887.2988042,84.51877605,700,139,4,3
1,16,15,26.00276696,832.0718197,76.94481828,654,138,3,2
1,16,16,17.46132965,716.9279646,63.71940274,635,113,3,2
1,16,17,7.388155296,444.7152842,40.72820176,210,118,8,4
1,16,18,-3.873983508,0,0,87,12,2,1
1,16,19,-15.71488688,0,0,0,0,2,0
1,16,20,-27.97527046,0,0,0,0,2,1
1,16,21,-40.4491458,0,0,0,0,8,6
1,16,22,-52.90647978,0,0,0,0,9,8
1,16,23,-64.90146802,0,0,0,0,10,9
1,16,24,-74.83912205,0,0,0,0,10,6
1,17,1,-76.51441054,0,0,0,0,10,8
1,17,2,-67.93775447,0,0,0,0,10,5
1,17,3,-56.23633165,0,0,0,0,10,5
1,17,4,-43.83632269,0,0,0,0,10,8
1,17,5,-31.33270163,0,0,0,0,10,8
1,17,6,-18.98391441,0,0,0,0,10,10
1,17,7,-6.992748666,0,0,0,0,10,9
1,17,8,4.548365656,308.8424598,31.56784905,0,4,10,9
1,17,9,14.93233099,668.2013339,58.91287962,0,35,10,9
1,17,10,23.98882693,809.899974,74.15923351,14,107,10,9
1,17,11,30.97705949,877.2764622,83.07665513,12,222,10,8
1,17,12,35.07048971,907.0210956,87.47889913,3,232,10,9
1,17,13,35.59915587,910.4630418,88.00953373,5,229,10,8
1,17,14,32.46332774,888.7526278,84.73744015,79,284,10,9
1,17,15,26.20866275,834.0864914,77.2087532,180,225,9,8
1,17,16,17.65747886,720.2512522,64.06340821,0,115,10,9
1,17,17,7.571534466,452.169392,41.25897776,0,14,10,10
1,17,18,-3.699088003,0,0,0,2,10,10
1,17,19,-15.54866502,0,0,0,0,10,10
1,17,20,-27.81509108,0,0,0,0,10,10
1,17,21,-40.29127342,0,0,0,0,10,10
1,17,22,-52.74481603,0,0,0,0,10,10
1,17,23,-64.72442213,0,0,0,0,10,10
1,17,24,-74.63094148,0,0,0,0,8,8
1,18,1,-76.35454933,0,0,0,0,9,8
1,18,2,-67.8723477,0,0,0,0,9,7
1,18,3,-56.20571859,0,0,0,0,10,10
1,18,4,-43.81514457,0,0,0,0,10,10
1,18,5,-31.30987127,0,0,0,0,10,10
1,18,6,-18.95281661,0,0,0,0,10,10
1,18,7,-6.948096375,0,0,0,0,10,10
1,18,8,4.610318597,312.1822551,31.78233359,1,2,10,10
1,18,9,15.0198268,669.9503931,59.07943719,0,18,10,10
1,18,10,24.10650866,811.1492671,74.31643755,1,58,10,10
1,18,11,31.12878055,878.3669682,83.23829403,0,116,10,10
1,18,12,35.25468937,908.1063419,87.65280163,1,156,10,10
1,18,13,35.80591519,911.6627289,88.20283802,15,270,10,9
1,18,14,32.67779222,890.2206193,84.95948911,5,184,10,10
1,18,15,26.41861363,836.110376,77.47544187,0,144,10,10
1,18,16,17.85662994,723.5718549,64.40936805,19,196,10,8
1,18,17,7.757122163,459.5684924,41.7896512,0,42,10,9
1,18,18,-3.52266657,0,0,10,14,10,10
1,18,19,-15.38133875,0,0,0,0,9,9
1,18,20,-27.65403047,0,0,0,0,9,9
1,18,21,-40.13251625,0,0,0,0,8,7
1,18,22,-52.58193773,0,0,0,0,7,1
1,18,23,-64.54524792,0,0,0,0,0,0
1,18,24,-74.41854508,0,0,0,0,0,0
1,19,1,-76.18633851,0,0,0,0,0,0
1,19,2,-67.79901134,0,0,0,0,0,0
1,19,3,-56.16842455,0,0,0,0,0,0
1,19,4,-43.78790032,0,0,0,0,0,0
1,19,5,-31.28122592,0,0,0,0,0,0
1,19,6,-18.91595101,0,0,0,0,0,0
1,19,7,-6.897592918,0,0,0,0,0,0
1,19,8,4.67819152,315.8193767,32.01630137,31,7,0,0
1,19,9,15.11357603,671.8106344,59.25715456,559,31,0,0
1,19,10,24.23071815,812.4562319,74.48148313,779,30,0,0
1,19,11,31.28722033,879.4930795,83.4059358,858,64,0,0
1,19,12,35.44553191,909.2157831,87.83149046,869,91,0,0
1,19,13,36.01877151,912.8797622,88.40003232,842,130,2,1
1,19,14,32.89735672,891.7010232,85.18470621,802,130,1,0
1,19,15,26.63250097,838.1412418,77.74463407,834,116,1,1
1,19,16,18.05866218,726.8865163,64.75697564,745,97,2,2
1,19,17,7.944802216,466.9060238,42.3197898,385,91,2,2
1,19,18,-3.344824251,0,0,107,18,4,4
1,19,19,-15.21299978,0,0,0,0,6,6
1,19,20,-27.49216503,0,0,0,0,7,7
1,19,21,-39.97293356,0,0,0,0,1,1
1,19,22,-52.4178857,0,0,0,0,0,0
1,19,23,-64.36397291,0,0,0,0,0,0
1,19,24,-74.20200302,0,0,0,0,0,0
1,20,1,-76.00990291,0,0,0,0,0,0
1,20,2,-67.71768472,0,0,0,0,0,0
1,20,3,-56.12436968,0,0,0,0,0,0
1,20,4,-43.75452463,0,0,0,0,0,0
1,20,5,-31.24671852,0,0,0,0,0,0
1,20,6,-18.87328893,0,0,0,0,0,0
1,20,7,-6.841227961,0,0,0,0,0,0
1,20,8,4.751983847,319.7475009,32.26945229,75,4,0,0
1,20,9,15.21355297,673.7787924,59.4458295,612,23,0,0
1,20,10,24.36141195,813.8188515,74.65419416,828,34,0,0
1,20,11,31.45231995,880.6531868,83.57940596,916,56,0,0
1,20,12,35.64294405,910.3479306,88.01478359,929,79,0,0
1,20,13,36.23763481,914.1126124,88.60092107,950,85,0,0
1,20,14,33.12191366,893.1921127,85.41287592,987,82,0,0
1,20,15,26.8502062,840.1769259,78.01608389,954,82,0,0
1,20,16,18.26345597,730.192145,65.105934,856,73,0,0
1,20,17,8.13446052,474.1759983,42.8489856,437,81,0,0
1,20,18,-3.16566299,0,0,169,7,0,0
1,20,19,-15.043736,0,0,0,0,2,0
1,20,20,-27.32956676,0,0,0,0,2,0
1,20,21,-39.81257975,0,0,0,0,0,0
1,20,22,-52.25269556,0,0,0,0,0,0
1,20,23,-64.18061957,0,0,0,0,0,0
1,20,24,-73.98138086,0,0,0,0,0,0
1,21,1,-75.82537552,0,0,0,0,0,0
1,21,2,-67.62831958,0,0,0,0,0,0
1,21,3,-56.07348268,0,0,0,0,0,0
1,21,4,-43.71495941,0,0,0,0,0,0
1,21,5,-31.20630867,0,0,0,0,0,0
1,21,6,-18.82480803,0,0,0,0,2,1
1,21,7,-6.778997252,0,0,0,0,3,1
1,21,8,4.831689583,323.9594697,32.54144542,2,6,6,2
1,21,9,15.31972662,675.8513834,59.64524236,349,39,3,2
1,21,10,24.49854197,815.2350222,74.83438454,802,41,1,1
1,21,11,31.6240168,881.8456412,83.75852391,887,65,0,0
1,21,12,35.84684987,911.5012837,88.20249563,890,80,0,0
1,21,13,36.4624135,915.3597592,88.80530789,912,90,0,0
1,21,14,33.35135487,894.6921946,85.64378441,905,99,0,0
1,21,15,27.0716112,842.2153395,78.28955043,830,105,0,0
1,21,16,18.47089336,733.4858202,65.45595663,733,95,0,0
1,21,17,8.325985613,481.3729999,43.37685575,411,82,0,0
1,21,18,-2.985281042,0,0,172,6,2,2
1,21,19,-14.87363089,0,0,0,0,4,4
1,21,20,-27.16630266,0,0,0,0,5,5
1,21,21,-39.65150385,0,0,0,0,0,0
1,21,22,-52.08639733,0,0,0,0,0,0
1,21,23,-63.99520504,0,0,0,0,0,0
1,21,24,-73.75673948,0,0,0,0,0,0
1,22,1,-75.63289668,0,0,0,0,0,0
1,22,2,-67.53088069,0,0,0,0,0,0
1,22,3,-56.01570151,0,0,0,0,0,0
1,22,4,-43.66915438,0,0,0,0,0,0
1,22,5,-31.1599632,0,0,0,0,0,0
